frase_id,frase,multi_vote,majority_vote,agreement_rate,annotators,total_annotations,n_labels_multi
4074440,"Garoto muito inteligente, cartinha super bacana.","[""habilidades""]",habilidades,100.0,2,3,1
4074664,Jah está sempre comigo.,"[""valores""]",valores,50.0,2,1,1
407500,Ele era o garçom..,[],,0.0,2,0,0
4075024,Princesa africana hum hum.,"[""identidade""]",identidade,100.0,2,3,1
4075165,"Princesa nativa, beleza altiva.","[""identidade"", ""aparencia""]",identidade,100.0,2,4,2
4075177,"Princesa nativa, o que me cativa.","[""identidade""]",identidade,100.0,2,5,1
4075192,Princesa nativa foi a escolhida.,"[""identidade""]",identidade,50.0,2,2,1
407520,"Ele era freguês,.","[""identidade""]",identidade,100.0,2,3,1
4075906,"Essa mina barbariza, cria um clima causa um temporal,.","[""outros""]",outros,50.0,2,2,1
4075909,"Maravilha de menina super, hiper natural.
.","[""identidade""]",identidade,100.0,2,4,1
4075913,"Ela é surreal
.",[],,0.0,2,0,0
4075931,Trombei com ela foi tão casual.,"[""identidade""]",identidade,50.0,2,3,1
4075942,Ela vai comigo aonde eu vou.,"[""comportamentos""]",comportamentos,100.0,2,3,1
4076073,Eu sou um homem simples.,[],,0.0,2,0,0
4076082,Menina eu sou um homem simples.,"[""identidade""]",identidade,50.0,2,1,1
4076089,Eu sei que eu sou um homem rude.,[],,0.0,2,0,0
4076103,"Amor de um homem rude, irreal.","[""identidade""]",identidade,50.0,2,3,1
4076173,Só esperando o astro rei raiar.,"[""outros""]",outros,50.0,2,1,1
407626,Ela é culpada.,"[""comportamentos""]",comportamentos,50.0,2,2,1
4076325,"Ele tá ligado em tudo que a gente faz.(2x)
.","[""habilidades""]",habilidades,50.0,2,1,1
4076794,Ela é decidida cheia de graça.,"[""valores""]",valores,50.0,2,1,1
4077437,Ele é maior que uma constelação.,"[""identidade"", ""aparencia""]",identidade,100.0,2,6,2
4077535,Uns mano descente uma mina trincante.,"[""aparencia""]",aparencia,50.0,2,3,1
4077577,Ele se sente forte ele está curado.,"[""identidade""]",identidade,50.0,2,2,1
4077580,Ele é humilde mas não abaixa a cabeça.,"[""identidade""]",identidade,100.0,2,3,1
4077596,Ele é maluco mas não perde a cabeça.,"[""identidade""]",identidade,50.0,2,3,1
4077686,"Paulo é campeão!!""
.","[""identidade""]",identidade,100.0,2,3,1
407771,Pra pegar moça bonita e também mulher casada.,"[""identidade"", ""aparencia""]",identidade,100.0,2,4,2
407777,Pegou uma moça bonita que o meu coração gamou.,[],,0.0,2,0,0
4078715,Ele é o pai da criação desse planeta.,"[""identidade""]",identidade,100.0,2,4,1
4079471,"""ela é estranha"".","[""identidade""]",identidade,50.0,2,1,1
4079681,Ela tá apaixonada e quer fazer neném.,"[""comportamentos""]",comportamentos,50.0,2,1,1
4079707,"Princesa perfeita faz parte do meu mundo,.","[""outros""]",outros,50.0,2,2,1
4080074,Ela era linda.,"[""aparencia""]",aparencia,100.0,2,3,1
4080655,mulher da minha vida.,"[""identidade""]",identidade,100.0,2,6,1
4080862,Lindas mulheres e homens malditos.,"[""identidade"", ""aparencia""]",identidade,100.0,2,6,2
408089,"E quando o ex-gordinho passa, elas ficam loucas.",[],,0.0,2,0,0
4081623,Ela é muito linda de olhar.,"[""aparencia""]",aparencia,50.0,2,1,1
4083798,"Essa menina é decente (fale sério reggaeman)
.","[""identidade"", ""valores""]",identidade,100.0,2,7,2
4083799,"Essa menina é decente (fale sério reggaeman)

.","[""identidade""]",identidade,100.0,2,3,1
4084080,E que sofre pela mão desses homens maus.,"[""papel_social""]",papel_social,100.0,2,5,1
4084111,"Seja ele branco, preto, amarelado.","[""aparencia""]",aparencia,100.0,2,3,1
408416,O moço era obediente.,"[""comportamentos""]",comportamentos,100.0,2,3,1
4085968,Um beijo pr'aquela menina linda.,"[""aparencia""]",aparencia,100.0,2,3,1
408603,Uma mulher carinhosa.,"[""identidade""]",identidade,100.0,2,2,1
4086217,"A vida, ela é curta e você desacredita.","[""outros""]",outros,50.0,2,1,1
4086606,de um rapaz sonhador.,"[""valores""]",valores,50.0,2,3,1
408661,Na estrada da vida de um homem errante nao existe flores beirando caminho e nem poderia seguir entre flores quem em sua vida só plantou espinhou é nesse martilho que hoje eu vivo sigo tropessando na estrada da vida e uma ramagem cheia de espinho cobriu minha estrada cercou meu caminho.,"[""valores""]",valores,50.0,2,2,1
4086616,Se um homem cansado luta você pode lutar livre-se dessa disputa não faz bem pra ninguém.,"[""identidade""]",identidade,50.0,2,2,1
4086651,"Trazendo e levando um sorriso pra moça bonita
.","[""aparencia""]",aparencia,100.0,2,3,1
40867,"Que eu gosto quando quica, quica, quica (ele mesmo, DJ João.","[""outros""]",outros,50.0,2,2,1
4087293,Princesa mais bela.,"[""aparencia""]",aparencia,50.0,2,1,1
4087435,"Rei poeta e sonhador,.","[""identidade""]",identidade,100.0,2,4,1
408754,E eu sou apenas um homem triste.,"[""identidade""]",identidade,100.0,2,4,1
4087721,Mulheres quase nuas se vendendo.,"[""aparencia"", ""comportamentos""]",aparencia,100.0,2,5,2
408792,Astro rei se os homens poderosos da super potencia.,"[""outros""]",outros,50.0,2,2,1
4088047,Malandro é dono do pedaço.,"[""identidade""]",identidade,50.0,2,2,1
4088050,"Malandro é dono do pedaço
.","[""aparencia""]",aparencia,50.0,2,2,1
4088100,"Malandro é dono do pedaço


.","[""identidade""]",identidade,50.0,2,3,1
4088123,Sou filho da rua a minha mãe é lavadeira.,"[""papel_social""]",papel_social,50.0,2,2,1
4088667,Rei poeta e sonhador.,[],,0.0,2,0,0
4089006,"Na praia mulherada, sol rachando, mas que mina sensual..","[""identidade""]",identidade,50.0,2,3,1
4089066,Menina linda do sorriso que me traz luz.,"[""aparencia""]",aparencia,100.0,2,3,1
4089076,Menina menina menina mulher.,"[""identidade""]",identidade,50.0,2,1,1
4089078,"Menina linda do sorriso que me traz luz
.","[""aparencia""]",aparencia,100.0,2,2,1
4089090,"Seu olhar, seu olhar menina mulher.","[""identidade""]",identidade,100.0,2,4,1
4089173,Pra ver ela feliz me viro do avesso.,[],,0.0,2,0,0
4089396,"encoleirado, agora a mina chifra o cara todo dia.","[""comportamentos""]",comportamentos,100.0,2,2,1
409005,Uma mulher bonita que meu coração gamou.,"[""identidade""]",identidade,50.0,2,2,1
4090477,"Ela requebra legal
.","[""identidade""]",identidade,50.0,2,2,1
4090505,Com a malícia de mulher menina.,"[""identidade""]",identidade,50.0,2,4,1
4090735,Janaína que é moça bonita.,"[""identidade""]",identidade,50.0,2,2,1
4090736,"Que é moça bonita
.","[""aparencia""]",aparencia,100.0,2,2,1
4090807,"E como o gambé não sabia, ele ficou indignado..","[""comportamentos""]",comportamentos,100.0,2,2,1
4090861,Tem muita mulher bonita e uns brother sangue bom..,"[""aparencia""]",aparencia,100.0,2,4,1
409134,estão falando que ela é nova pra mim.,"[""aparencia""]",aparencia,50.0,2,2,1
409137,ela é novinha tem menos de 20 anos.,"[""aparencia""]",aparencia,50.0,2,1,1
409141,menina nova gosta de homem maduro.,"[""comportamentos""]",comportamentos,50.0,2,1,1
409147,só não arrisco mexer com mulher casada.,"[""valores""]",valores,50.0,2,1,1
4091683,"Menina menina...
.","[""identidade""]",identidade,100.0,2,3,1
4091685,Menina menina.,"[""identidade""]",identidade,50.0,2,4,1
4091865,"E segue com sua diva, mulher linda e responsa,.","[""aparencia""]",aparencia,100.0,2,3,1
4091964,"A musa inspiradora,.","[""identidade""]",identidade,100.0,2,5,1
4092407,"que me fez um menino eternamente apaixonado por você.
.","[""comportamentos""]",comportamentos,50.0,2,1,1
4092681,"De um menino tão bom que te trata na mão,o que custa dar uma chance apenas?!
.","[""identidade"", ""valores""]",identidade,100.0,2,5,2
4093434,Pescador é um homem consciente ..,[],,0.0,2,0,0
4093841,ele é o poder e a glória.,"[""identidade""]",identidade,100.0,2,3,1
4093898,minha rocha eterna é o senhor leão de judá.,[],,0.0,2,0,0
4094342,Aquilo que o homem comum não pode fazer.,[],,0.0,2,0,0
4094591,Eu fico olhando para as cobras eles cheio de.,"[""outros""]",outros,100.0,2,2,1
4094613,"Faça uma oração para o senhor soldado que você precisa para voar
.","[""outros""]",outros,100.0,2,2,1
4094767,A justiça do homem é tão injusta.,"[""valores""]",valores,50.0,2,1,1
4094770,"A justiça do homem é tão injusta, Justiça
.","[""valores""]",valores,100.0,2,3,1
4094927,Ele é justo.,"[""identidade""]",identidade,100.0,2,3,1
4095466,Para o homem explorador.,"[""identidade""]",identidade,50.0,2,2,1
4095788,"Mulher mulher mulher...
.","[""identidade""]",identidade,50.0,2,1,1
4096549,Minha filha completa 13.,"[""outros""]",outros,50.0,2,2,1
4096673,Ele é o mago.,"[""identidade""]",identidade,50.0,2,1,1
409790,Ele foi o ponto final.,"[""valores""]",valores,50.0,2,3,1
4098932,"Entregue sua vida em oração, Deus está contigo.","[""valores""]",valores,50.0,2,2,1
4098939,"Cristo, ele é teu escudo.","[""valores""]",valores,100.0,2,6,1
4099312,"Se minha deusa, princesa pernambucana.","[""identidade""]",identidade,50.0,2,1,1
4100054,"Esse homem perfeito um dia chega,.","[""identidade""]",identidade,100.0,2,3,1
4100071,E esse homem perfeito um dia chega e me faz prisioneira.,"[""identidade""]",identidade,50.0,2,2,1
4100078,Homem perfeito?.,"[""identidade""]",identidade,100.0,2,2,1
4100086,O quanto é dificil segura um homem gostoso em casa.,"[""aparencia""]",aparencia,50.0,2,2,1
410157,quando liga o som elas ficam assanhadas.,"[""comportamentos""]",comportamentos,50.0,2,3,1
4102890,"Se é vermelha, se ela é amarela.","[""identidade""]",identidade,50.0,2,2,1
4103708,"Tô feito menina louca de paixão
.","[""comportamentos""]",comportamentos,50.0,2,2,1
410378,"Enquanto eu não acho a mulher certa, com as errada eu vou!.","[""identidade""]",identidade,100.0,2,3,1
4105062,Não gosto de mulher feia.,"[""aparencia""]",aparencia,100.0,2,2,1
4105073,Não gosto de mulher magra.,"[""aparencia""]",aparencia,50.0,2,2,1
4105075,Minha mulher é gordinha.,"[""aparencia""]",aparencia,100.0,2,2,1
4105211,"Olho pra cima só enxergo o céu como abrigo e a mulher braba comigo por faltar o pão do café
.","[""comportamentos""]",comportamentos,50.0,2,2,1
4106188,Ela é a parceira que até muito se assemelha.,"[""identidade""]",identidade,50.0,2,3,1
4106867,Que eu vou meteotoro é nois está bem gordo e roliço.,"[""aparencia""]",aparencia,100.0,2,3,1
4106901,O meu pai é o verso xucro e minha mãe é rima guapa.,"[""identidade""]",identidade,50.0,2,2,1
410699,Mais o menino franzino descendente de jessé.,"[""identidade""]",identidade,50.0,2,3,1
410715,"Não vem fazer charminho pra me ter,.","[""comportamentos""]",comportamentos,50.0,2,1,1
4107409,Faz parte do mundo do homem campeiro.,"[""identidade""]",identidade,100.0,2,4,1
4107429,"Sô missioneiro, homem xucro e retovado.","[""identidade""]",identidade,50.0,2,1,1
4107485,"Mas quando está desinchado ele é bem pequenininho""
.","[""aparencia""]",aparencia,50.0,2,2,1
4107488,E uma mulher lindaça que nem potranca.,"[""aparencia""]",aparencia,50.0,2,1,1
4107669,"Era só caco de vidro e a mulher véia endiabrada
.","[""identidade""]",identidade,50.0,2,4,1
4107816,E ela está desesperada com excesso de gordura.,"[""aparencia""]",aparencia,50.0,2,3,1
4107824,"Ela é raçuda, mulher guapa e de coragem.","[""identidade"", ""comportamentos""]",identidade,100.0,2,7,2
4108598,Era louco por luz negra e essas menina cheirosa.,"[""comportamentos""]",comportamentos,50.0,2,2,1
4108601,"E elas não quiseram mais prosa
.","[""identidade""]",identidade,50.0,2,2,1
4108658,Homem honesto e de valor.,[],,0.0,2,0,0
4108846,Homem honesto e de respeito.,"[""identidade""]",identidade,50.0,2,2,1
4109196,E o padre com sua batina por ser um homem sagrado.,"[""aparencia"", ""papel_social"", ""valores""]",aparencia,100.0,2,8,3
4109215,"Logo ele atora serrote ou quebra cabo de reio
.","[""comportamentos""]",comportamentos,50.0,2,1,1
4109217,É que o padre é um homem sério que não se mete em folia.,"[""identidade""]",identidade,50.0,2,3,1
4109327,"Seja pobre, seja rica, seja mãe branca ou pretinha.","[""identidade"", ""aparencia""]",identidade,100.0,2,4,2
4109333,Mãe é uma jóia sagrada das mais belas formosuras.,"[""identidade""]",identidade,50.0,2,3,1
4109338,Uma mãe pobre padece pra poder ganhar o pão.,"[""identidade""]",identidade,50.0,2,3,1
4109352,Mãe é palavra sagrada que a gente coloca o tio.,"[""valores""]",valores,50.0,2,1,1
4109367,Um homem honesto e honrado.,"[""identidade""]",identidade,50.0,2,1,1
4110229,Respeitando o homem serio sofredando o bagaceira.,"[""papel_social""]",papel_social,50.0,2,2,1
411065,E mulher boa.,"[""identidade""]",identidade,50.0,2,2,1
4111204,Tropeiro velho sou um moço novo.,"[""identidade""]",identidade,50.0,2,1,1
4111260,Ali fiquei moço faceiro e pachola.,"[""identidade""]",identidade,50.0,2,2,1
4111519,"(Terra boa, lugar de homem valente e terra de moça bonita)
.","[""identidade""]",identidade,50.0,2,3,1
4111630,ELE DIZIA CHORANDO.,"[""comportamentos""]",comportamentos,100.0,2,2,1
4111712,Minha querida estou de volta para ti/ sofreste muito com minha ausência lá na cidade/ eu fui rapaz muito boêmio me diverti/ minha adorada primeiro amor me deu saudade.,"[""outros""]",outros,50.0,2,1,1
4111875,Alegre dancei como uma moça loira.,"[""aparencia""]",aparencia,50.0,2,3,1
4112203,de tanta moça bonita parece um jardim de flor.,"[""aparencia""]",aparencia,100.0,2,3,1
4112248,"NA ADMITEM QUE EU VENCE ELES CANTANDO
.","[""identidade""]",identidade,50.0,2,2,1
4112285,"A minha filha mais velha tem 14 anos a sua idade
.","[""papel_social""]",papel_social,50.0,2,2,1
4112428,"Ele só roncava satisfeito!
.","[""comportamentos""]",comportamentos,50.0,2,2,1
4112451,Comigo ficam dez mulher querida.,"[""outros""]",outros,50.0,2,3,1
4112661,Zebu de minas gerais.,"[""outros""]",outros,50.0,2,1,1
4112672,Homem valente é um aceio.,"[""comportamentos""]",comportamentos,50.0,2,3,1
4112714,Com mulheres faladeiras.,"[""identidade""]",identidade,100.0,2,3,1
4112732,Esquecer moças solteiras.,"[""identidade""]",identidade,50.0,2,1,1
4112735,A alguma mulher casada.,"[""identidade""]",identidade,50.0,2,3,1
4112739,E essas moças solteironas.,"[""identidade""]",identidade,100.0,2,3,1
4112757,"Dessas meninas barbeiras
.","[""papel_social""]",papel_social,100.0,2,4,1
4112867,Lá vai ele sorridente.,"[""comportamentos""]",comportamentos,100.0,2,3,1
4112882,Está no meu lar de volta aquela mãe diferente.,"[""identidade""]",identidade,50.0,2,2,1
4112900,Com a volta da mãe diferente nosso ninho já tem mais calor.,[],,0.0,2,0,0
4112901,Ela hoje é mãe igual às outras e me ama com todo fervor.,"[""papel_social""]",papel_social,50.0,2,2,1
4113133,Moças bonitas que tinham na festa.,"[""habilidades""]",habilidades,50.0,2,2,1
4113141,"[Ai, ai, ai,ai moça bonita eu já me casei.","[""aparencia""]",aparencia,50.0,2,1,1
4113187,Faremos à luta de homem perfeito.,"[""outros""]",outros,50.0,2,3,1
4113271,Ela foi maior artista.,"[""valores""]",valores,50.0,2,2,1
4113389,"Neste dia eu era um homem feliz muito apaixonado
.","[""identidade"", ""comportamentos""]",identidade,100.0,2,4,2
4113591,Nossa mãe é a criatura.,"[""identidade""]",identidade,50.0,2,2,1
4113604,"Amor de mãe é tão puro, claro como a luz do dia,.","[""outros""]",outros,50.0,2,2,1
4113612,"Mãe não serás esquecida
.","[""comportamentos""]",comportamentos,50.0,2,2,1
4113632,Uma mulher tão bonita.,"[""aparencia""]",aparencia,100.0,2,3,1
4113847,(Alô senhoras e senhores muito boa noite.,"[""comportamentos""]",comportamentos,50.0,2,2,1
4114180,E tomei conta do baile com trinta moças solteiras.,"[""identidade""]",identidade,50.0,2,2,1
4114195,Gildo ta morto.,"[""identidade""]",identidade,50.0,2,1,1
4114356,Teixeirinha são pescadores que diplomas têm.,"[""habilidades""]",habilidades,50.0,2,2,1
4114758,Dezoito mulheres casadas.,"[""outros""]",outros,50.0,2,3,1
4114777,Teixeirinha é bom.,"[""identidade""]",identidade,50.0,2,1,1
4114871,Mulher é a flor perfumada.,[],,0.0,2,0,0
4115627,Papai na roça é um homem diferente.,"[""papel_social""]",papel_social,50.0,2,4,1
4115662,"Ele disse arrogante
.","[""identidade""]",identidade,50.0,2,3,1
4115851,Talvés foi melhor assim.,"[""outros""]",outros,100.0,2,3,1
4116016,"Lugar de homem valente, terra de moça bonita.",[],,0.0,2,0,0
4116205,Tem essa mulher tirana.,"[""identidade"", ""comportamentos""]",identidade,100.0,2,4,2
4116240,Mulher ruim sem coração.,"[""identidade""]",identidade,50.0,2,4,1
4116450,Eu e a moça sobramos.,"[""outros""]",outros,50.0,2,2,1
4116500,ELA ERA FILHA ÚNICA.,"[""identidade""]",identidade,50.0,2,2,1
4116522,Pra ser bem homem fui predestinado.,"[""identidade""]",identidade,50.0,2,2,1
4116530,E nem a fibra da mulher gaúcha.,"[""identidade""]",identidade,50.0,2,1,1
4116724,Ele: casei com uma moça gorda com cem quilos de gordura.,"[""aparencia""]",aparencia,100.0,2,3,1
4116730,Ele: ele de lá diz assim quanto osso prá adubo/ quero uma moça bem alta para ser o meu amorzinho.,"[""aparencia""]",aparencia,100.0,2,3,1
4116731,Ela: prá ti dar um beijo nela tem que subir num banquinho/ se eu resolver me casar moço baixinho é meu fraco.,"[""aparencia""]",aparencia,100.0,2,5,1
4116815,Faça tudo o que te mando/e não banque o homem mau.,"[""papel_social""]",papel_social,50.0,2,2,1
4116826,Cara de sapo rajado/essa menina é medonha.,"[""aparencia""]",aparencia,50.0,2,2,1
4117015,É uma cantora de linha e ele é o compositor.,"[""identidade""]",identidade,50.0,2,3,1
4117035,Ele nunca vem sozinho/hoje eu te atiro no barro.,"[""identidade""]",identidade,100.0,2,3,1
4117043,Tua cara é de baléia/se fosse a mulher divina.,"[""aparencia""]",aparencia,100.0,2,3,1
4117046,Se fosse a mulher divina/sou moreninha elegante.,"[""identidade"", ""aparencia""]",identidade,100.0,2,5,2
4117154,Ele: é o seu flávio cavalcanti criticador é um abuso/ ele não pode cruzar nos lugares aonde eu cruzo/ qualquer dia ele solta/e eu faço ele dar mais volta/ do que porca em parafuso.,"[""comportamentos""]",comportamentos,100.0,2,3,1
4117238,Ele: galo sem crista é galinha tu não vai perder cantando/ tu bem sabe que eu sou homem machismo aqui tá sobrando/ vai pra roda do fogão a cozinha esta te esperando.,"[""identidade""]",identidade,100.0,2,5,1
4117239,Ela: a cozinha esta te esperando eu não nasci pra fogão/ costumo em homem pequeno dar um chute no garrão/ e guardar ele de molho na panela do feijão.,"[""comportamentos""]",comportamentos,50.0,2,2,1
4117240,Ele: na panela do feijão diz que eu sou homem pequeno/ mas vive me convidando pra ir passear no sereno/ sabe que cobra muída são as que têm mais veneno.,"[""comportamentos""]",comportamentos,100.0,2,4,1
4117242,Ele: da cara do zeca diabo não sou zeca diabo não/ sou mais valente que ele sou pior que o lampião/ muitas marias bonitas diz que eu sou bicho papão.,"[""identidade"", ""comportamentos""]",identidade,100.0,2,7,2
4117432,Flamengo ele é freguês.,"[""papel_social""]",papel_social,50.0,2,2,1
4117727,Quando ela está doente.,"[""aparencia""]",aparencia,50.0,2,1,1
4117788,Quantas moças bonitas tem aí.,"[""aparencia""]",aparencia,100.0,2,2,1
4117807,"Eu sou homem fanático ainda
.","[""identidade""]",identidade,50.0,2,3,1
4118146,Prá enterrar o teixeirinha/só assim a moça linda.,"[""aparencia""]",aparencia,50.0,2,1,1
4118463,"De muita moça solteira
.","[""identidade""]",identidade,100.0,2,2,1
4118575,A mulher querida preciso esquecer.,"[""identidade""]",identidade,50.0,2,2,1
4118621,ENTROU UMA MOÇA CORRENDO.,"[""comportamentos""]",comportamentos,50.0,2,1,1
4118676,A minha enfermeira linda curou o meu coração/a mais profunda amargura de uma recente paixão/ aquela ingrata que me abandonou está morendo está chegando ao fim/ só de ciúme enfermeira que está cuidando de mim/ já me pediu para voltar prá trás ainda diz que quem espera alcança/ já esqueceu que só me fez sofrer/ mulher ingrata feperca a esperança.,"[""aparencia""]",aparencia,50.0,2,3,1
4118749,Mulher linda.,"[""identidade""]",identidade,50.0,2,2,1
4118773,E os rapazes são bons companheiros.,"[""habilidades""]",habilidades,50.0,2,2,1
4118914,De tudo ela é culpada.,"[""identidade""]",identidade,50.0,2,4,1
4118998,Mulher amada pelo amor de.,"[""identidade""]",identidade,50.0,2,2,1
4119163,"Terra de homem valente, lugar de moça bonita
.","[""habilidades""]",habilidades,50.0,2,4,1
4119164,"Terra de moça bonita, ô meu.","[""aparencia""]",aparencia,50.0,2,2,1
4119207,ele é valentão e eu sou repentista.,"[""identidade""]",identidade,50.0,2,1,1
4119292,"Ela é boa, ela é minha, ela é sincera.","[""identidade""]",identidade,50.0,2,2,1
4119455,Ta certo que ela é nova.,"[""aparencia""]",aparencia,50.0,2,1,1
4119737,Moça mais linda que eu vi.,"[""identidade""]",identidade,50.0,2,2,1
4119747,Ser um moço brasileiro.,"[""identidade""]",identidade,100.0,2,2,1
4119756,Prefiro ver ela morta.,"[""identidade""]",identidade,50.0,2,3,1
4119772,"É este o moço valente
.","[""comportamentos""]",comportamentos,50.0,2,1,1
4119869,A moça linda que chamamos.,"[""aparencia""]",aparencia,50.0,2,1,1
4120004,Atenção agora vai entrando em campo a equipe do rei leão.,"[""outros""]",outros,50.0,2,2,1
4120033,O elefante que é o juiz joga a moeda para cima que veio favorecer o rei leão.,"[""identidade""]",identidade,50.0,2,1,1
4120560,"Até chorando ela é bonita”.
.","[""aparencia""]",aparencia,100.0,2,2,1
412058,E se ele achar ruim eu mando ele.,"[""valores""]",valores,50.0,2,2,1
412064,"E se ele achar ruim, eu mando ele vir beber (Repete).","[""comportamentos""]",comportamentos,100.0,2,2,1
4120812,Era um bando de moças bonitas.,"[""aparencia""]",aparencia,100.0,2,3,1
4120920,Homens fortes do.,"[""aparencia""]",aparencia,50.0,2,2,1
4121357,Já tive um lar e uma mulher bonita.,"[""habilidades""]",habilidades,50.0,2,3,1
4121369,"Mas perdi tudo por uma mulher querida
.","[""identidade""]",identidade,50.0,2,2,1
4121377,De uma mulher bonita que a gente ama..,"[""aparencia""]",aparencia,100.0,2,4,1
4121387,Um homem honesto.,"[""identidade""]",identidade,50.0,2,4,1
4121508,Quando a miseria te rondar mulher ingrata.,"[""valores""]",valores,50.0,2,3,1
4121592,"Sei que é homem inteligente,.","[""identidade""]",identidade,100.0,2,3,1
4121735,O senhor é moço rico.,"[""identidade""]",identidade,100.0,2,3,1
4121760,Me chamas de moço rico.,"[""papel_social""]",papel_social,50.0,2,2,1
4121770,Moço rico apaixonado.,"[""identidade""]",identidade,100.0,2,5,1
4121801,Fui ver uma moça bonita imagem.,"[""aparencia""]",aparencia,50.0,2,1,1
4121814,Ela é delicada cinturinha fina.,"[""identidade"", ""aparencia""]",identidade,100.0,2,4,2
4121820,Ela é professora é grande na escrita.,"[""identidade""]",identidade,50.0,2,2,1
4121827,Quantas moças lindas têm um namorado.,"[""aparencia""]",aparencia,100.0,2,3,1
4121839,"Ó minas gerais, ó minas gerais.","[""outros""]",outros,50.0,2,1,1
4121840,Ó minas gerais quanta saudades você me traz..,"[""valores""]",valores,50.0,2,2,1
4121842,Ó linda minas gerais.,"[""aparencia""]",aparencia,50.0,2,1,1
4121869,"Minas gerais votarei
.","[""outros""]",outros,50.0,2,1,1
4121872,Ai eu vou eu vou lá prá minas gerais.,"[""comportamentos""]",comportamentos,50.0,2,2,1
4121892,"Eu chego em minas gerais
.","[""habilidades""]",habilidades,50.0,2,2,1
4121904,Minas gerais é riquíssima.,"[""identidade""]",identidade,50.0,2,2,1
4122262,Como pode uma mãe ser ruim.,"[""comportamentos""]",comportamentos,100.0,2,3,1
4122265,E um marido honrado a trabalhar.,"[""identidade""]",identidade,100.0,2,5,1
412233,Depois da meia noite só entra mulher nua.,"[""aparencia""]",aparencia,50.0,2,2,1
4122355,Um homem direito o grande cantor regionalista..,"[""outros""]",outros,50.0,2,2,1
4122380,Sou homem igual a outro.,"[""identidade""]",identidade,50.0,2,2,1
4122385,Detesto homem covarde.,"[""comportamentos""]",comportamentos,50.0,2,1,1
4122406,Tua mulher viúva.,"[""identidade""]",identidade,100.0,2,3,1
4122409,Deixa a mulher viúva.,"[""identidade""]",identidade,100.0,2,3,1
4122416,Ver um homem covarde na guerra.,"[""comportamentos""]",comportamentos,100.0,2,5,1
4122427,Mulher de homem covarde.,[],,0.0,2,0,0
4122441,Eu descobri ele anda apaixonado.,"[""comportamentos""]",comportamentos,100.0,2,2,1
4122909,(Na maneira que toda menina moça.,"[""identidade""]",identidade,50.0,2,1,1
4122944,Lhe amo menina bonita.,"[""identidade"", ""comportamentos""]",identidade,100.0,2,6,2
4122950,Na volta menina tão bela.,"[""aparencia""]",aparencia,100.0,2,3,1
4122956,Aonde passava a menina tão pura e divina.,"[""aparencia""]",aparencia,50.0,2,1,1
4123067,ELA RELEMBRA O PASSADO.,"[""outros""]",outros,50.0,2,1,1
4123310,Mulher igual a você.,"[""identidade""]",identidade,50.0,2,1,1
4123354,"A moça mundial mais bonita
.","[""identidade""]",identidade,50.0,2,4,1
4123375,Ela era merecedora.,"[""identidade"", ""valores""]",identidade,100.0,2,5,2
4123407,Essa mulher é uma falsa.,"[""identidade""]",identidade,50.0,2,3,1
4123430,Sou aquele moço triste.,"[""identidade"", ""comportamentos""]",identidade,100.0,2,5,2
4123504,Ela é mocinha só tem quinze anos.,"[""identidade""]",identidade,100.0,2,4,1
4123597,Ele é humano é nosso irmão nossa gente.,"[""identidade""]",identidade,50.0,2,4,1
4123647,mulher grande é uma parada.,[],,0.0,2,0,0
4123667,ele é metido é valente.,"[""identidade""]",identidade,50.0,2,3,1
4123672,Diz que mulher ciumenta.,"[""comportamentos""]",comportamentos,100.0,2,2,1
4123711,É um homem irracional.,"[""comportamentos""]",comportamentos,50.0,2,1,1
4123739,O machista é um homem bobo.,"[""identidade""]",identidade,100.0,2,5,1
4123812,Bela mulher sedutora.,[],,0.0,2,0,0
4123842,"Ela é uma santa, mas não é santa virgem.",[],,0.0,2,0,0
4123857,Ela será muito feliz com outro alguém.,"[""outros""]",outros,50.0,2,3,1
4123956,Que é uma mulher divina.,"[""aparencia""]",aparencia,100.0,2,3,1
4124108,Mulheres perfumosa.,"[""aparencia""]",aparencia,50.0,2,3,1
4124187,"Eu não seria nunca mais um homem triste
.","[""identidade""]",identidade,100.0,2,4,1
4124381,A Senhora está feliz.,"[""identidade""]",identidade,100.0,2,3,1
4125052,"Por uma moça bonita
.","[""aparencia""]",aparencia,100.0,2,5,1
4125056,És um moço muito forte.,"[""identidade""]",identidade,50.0,2,2,1
4125472,João já foi moço risonho.,"[""comportamentos""]",comportamentos,50.0,2,2,1
4125520,Sou menino pobrezinho que não cansa de esperar.,"[""comportamentos""]",comportamentos,100.0,2,3,1
4125530,O coração do menino é igual de um tico-tico.,"[""identidade""]",identidade,50.0,2,2,1
4125533,Pobre menino sentadinho na calçada.,"[""identidade""]",identidade,50.0,2,1,1
4125537,Muito chorei ao ver o menino triste.,[],,0.0,2,0,0
4125547,Noel não é só o menino nobre.,"[""identidade""]",identidade,100.0,2,3,1
4125548,Também o menino pobre.,"[""papel_social""]",papel_social,100.0,2,3,1
4125614,Pensei ser um homem fino.,"[""identidade""]",identidade,50.0,2,1,1
4125619,Sou um cavalheiro fino.,"[""identidade""]",identidade,100.0,2,4,1
412566,Michelle é musa a musa de minha canção.,"[""identidade""]",identidade,50.0,2,2,1
412577,rapaz carente querendo teu doce amor.,"[""identidade"", ""comportamentos""]",identidade,100.0,2,5,2
4126002,Zequinha um moço recém casado.,"[""identidade""]",identidade,50.0,2,2,1
