frase_id,annotation_list,total_annotations,annotators,identidade,aparencia,papel_social,habilidades,valores,comportamentos,outros,majority_vote,agreement_rate,identidade_share,aparencia_share,papel_social_share,habilidades_share,valores_share,comportamentos_share,outros_share,multi_vote,n_labels_multi,frase
887735,"[['identidade', 'comportamentos'], ['identidade', 'papel_social']]",4,2,2,0,1,0,0,1,0,identidade,100.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,['identidade'],1,Ele sempre foi cafajeste.
887951,"[['identidade', 'aparencia'], ['aparencia']]",3,2,1,2,0,0,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Que tal uma princesa chique.
88839,"[['outros'], ['comportamentos']]",2,2,0,0,0,0,0,1,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,['outros'],1,KR3 que vai mandar pras mina maluca.
888899,"[['outros'], ['identidade']]",2,2,1,0,0,0,0,0,1,outros,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,Tupini-King-Kong tem dengo tem dengue.
889038,"[['outros'], []]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,"Se eles são bonitos, eu sou a."
889041,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Se eles são famosos, I'm."
889208,"[[], ['outros']]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,"Nas rêivi ela é véri, véri krêizi."
889226,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,Toda menina baiana vive na maior moleza.
889317,"[[], ['outros']]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,Toda menina baiana vive na maior moleza..
8922,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Que ela é marrenta demais, eu não tô aguentando."
89407,"[['identidade', 'papel_social'], ['identidade', 'comportamentos']]",4,2,2,0,1,0,0,1,0,identidade,100.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,['identidade'],1,"Ele era funkeiro, mas era pai de família
."
89425,"[['identidade', 'comportamentos'], []]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Outros o criticavam porque ele era funkeiro
."
89444,"[['identidade', 'habilidades', 'valores', 'comportamentos'], []]",4,2,1,0,0,1,1,1,0,identidade,50.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,['identidade'],1,"Os seus olhos brilhavam, ele estava animado
."
89470,"[['papel_social'], []]",1,2,0,0,1,0,0,0,0,papel_social,50.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,['papel_social'],1,"Ele era funkeiro, mas era pai de família."
894771,"[['identidade', 'comportamentos'], ['aparencia', 'comportamentos']]",4,2,1,1,0,0,0,2,0,comportamentos,100.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Dance menina louca quero beijar.
895417,"[[], ['identidade', 'comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Ela é toda patricinha.
895461,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Deus do céu essa mulher tá acabada.
895468,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Ela tá toda metralhada.
895691,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,essa mina é assanhada.
895785,"[[], ['identidade', 'papel_social']]",2,2,1,0,1,0,0,0,0,identidade,50.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,['identidade'],1,Ela é chave de cadeia.
895948,"[[], ['identidade', 'papel_social']]",2,2,1,0,1,0,0,0,0,identidade,50.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,['identidade'],1,"Ela disse bem alto, minha mãe ficou braba,."
89598,"[['identidade', 'habilidades'], ['comportamentos']]",3,2,1,0,0,1,0,1,0,identidade,50.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,['identidade'],1,"Senta pra caramba, essa menina escangalha."
89599,"[[], ['identidade', 'papel_social']]",2,2,1,0,1,0,0,0,0,identidade,50.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,['identidade'],1,"Mas chegando no baile funk, ela é a sensação."
896586,"[['identidade', 'aparencia', 'habilidades'], ['identidade', 'comportamentos']]",5,2,2,1,0,1,0,1,0,identidade,100.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,['identidade'],1,Mulher amante seja a minha rainha.
897250,"[[], ['identidade', 'valores']]",2,2,1,0,0,0,1,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,['identidade'],1,Ele é o motivo.
897556,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Agora você parece um homem solitário.
897680,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,"Ela puro é rock, eu já sou do rap."
897691,"[['identidade', 'aparencia', 'valores'], ['identidade', 'aparencia']]",5,2,2,2,0,0,1,0,0,identidade,100.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,"['identidade', 'aparencia']",2,"Ela é toda linda, toda boa e cheirosa."
897781,"[['comportamentos'], ['identidade', 'habilidades', 'valores', 'comportamentos']]",5,2,1,0,0,1,1,2,0,comportamentos,100.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,['comportamentos'],1,"Ela é mala, marrenta, provoca, ignora."
897907,"[[], ['aparencia', 'comportamentos']]",2,2,0,1,0,0,0,1,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,Ele é loiro alto lindo sexy e tesudo.
897928,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Se sozinho ele é quente e com elas vai ferver.
897988,"[['comportamentos'], ['identidade', 'habilidades']]",3,2,1,0,0,1,0,1,0,comportamentos,50.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,['comportamentos'],1,Mulher certa e erradas.
8981,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Que ela é diferente, é difícil de ser ver."
898178,"[[], ['identidade', 'comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Deixo ela louca, ela só fica de salto."
898303,"[['aparencia'], ['identidade', 'aparencia', 'valores']]",4,2,1,2,0,0,1,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,['aparencia'],1,Mulher mais sexy desse baile.
898355,"[['aparencia'], ['aparencia', 'comportamentos']]",3,2,0,2,0,0,0,1,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,"Vem menina linda, entra na minha vida."
8988,"[['papel_social'], []]",1,2,0,0,1,0,0,0,0,papel_social,50.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,['papel_social'],1,Sua mãe é empresária.
898845,"[[], ['aparencia', 'comportamentos']]",2,2,0,1,0,0,0,1,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,"Ela é tão linda, poderosa, pode ser meu abismo."
898853,"[['papel_social', 'comportamentos'], ['comportamentos']]",3,2,0,0,1,0,0,2,0,comportamentos,100.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,['comportamentos'],1,Nunca imaginei que mulher deixa um homem louco.
898874,"[['identidade', 'valores'], ['identidade', 'valores']]",4,2,2,0,0,0,2,0,0,identidade,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"['identidade', 'valores']",2,Sei que todas mulheres são especiais.
898883,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"firme como gelo, vem garota aqui é louco!."
899653,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,Nunca me deparei com uma mulher tão delicada.
90010,"[['identidade', 'comportamentos'], ['identidade', 'valores']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,Sou mulher independente não aceito opressão.
90013,"[['papel_social', 'comportamentos'], ['identidade', 'aparencia', 'valores', 'comportamentos']]",6,2,1,1,1,0,1,2,0,comportamentos,100.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,['comportamentos'],1,"Sou mulher destemida, minha marra vem do gueto."
900333,"[['habilidades'], ['habilidades', 'comportamentos']]",3,2,0,0,0,2,0,1,0,habilidades,100.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,['habilidades'],1,As garotas dançam bem melhor!.
901223,"[['papel_social'], ['identidade', 'aparencia', 'papel_social']]",4,2,1,1,2,0,0,0,0,papel_social,100.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,['papel_social'],1,"[Paula]Eu sou a dona do pedaço, todo garoto fica bobo quando eu passo."
901228,"[['identidade', 'papel_social', 'habilidades'], []]",3,2,1,0,1,1,0,0,0,identidade,50.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,['identidade'],1,Eu sou rainha soberana.
901271,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,[Paula] Todo garoto fica bobo quando eu passo.
901276,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,[Paula] Eu sou rainha soberana.
901801,"[['identidade'], ['comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Que mina loka hein.
901815,"[['identidade', 'comportamentos'], ['comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Êta mina safadinha.
901819,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,Que mina loka hein fi.
901975,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,"Ela tá revoltada, tá cheia de marra."
901987,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,Ela tá pronta pra curtir.
902078,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ela é pipa solta só quer voar.
902128,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ela é debochada e o bumbum dela.
902609,"[['aparencia'], ['identidade', 'aparencia']]",3,2,1,2,0,0,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Eu gosto de mulher bonita.
902612,"[['aparencia'], ['identidade', 'aparencia']]",3,2,1,2,0,0,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,A mulher quando é bonita.
902702,"[[], ['identidade', 'valores', 'comportamentos']]",3,2,1,0,0,0,1,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,"Hoje fiquei sabendo que ela é orgulhosa, convencida."
902785,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Si o senhor não está lembrado.
902921,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Por isso, ele tava caído."
902965,"[['comportamentos'], ['outros']]",2,2,0,0,0,0,0,1,1,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,['comportamentos'],1,Que ele não esteja acuado.
902967,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Pra ele estar sossegado.
903463,"[['aparencia'], []]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,"'Quando pobre come galinha, ou ele tá doente ou a galinha'.""."
903695,"[['identidade', 'comportamentos'], []]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Ele tá doidão, vai carregado pra casa."
904148,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Ele é o céu, água do mar."
90533,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,"Ele é quentinho com refri não tem mistério
."
905615,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ele é o espelho do espelho que sou eu.
905689,"[['identidade'], ['outros']]",2,2,1,0,0,0,0,0,1,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,['identidade'],1,Inês já é morta do lado de cá..
905888,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Luciana é bacana mas chega na cama só enrola.
90612,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ela é uma mescla de sagacidade.
906691,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,"ele fica doido, já ficou lélé, quando viu a."
906709,"[[], ['identidade', 'habilidades', 'valores', 'comportamentos']]",4,2,1,0,0,1,1,1,0,identidade,50.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,['identidade'],1,ele fica doido já ficou lélé quando viu a dança.
906929,"[['identidade', 'comportamentos'], ['identidade']]",3,2,2,0,0,0,0,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,O Cupido era cuspida.
907119,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Ele fica doido.
907538,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Menino brasileiro.
907853,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ela é rainha.
907942,"[['identidade', 'habilidades', 'comportamentos'], ['comportamentos']]",4,2,1,0,0,1,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,['comportamentos'],1,Como um menino travesso.
908028,"[['identidade', 'papel_social'], ['identidade', 'papel_social']]",4,2,2,0,2,0,0,0,0,identidade,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['identidade', 'papel_social']",2,Ele é o rei na verde-rosa da mangueira.
909394,"[[], ['aparencia', 'outros']]",2,2,0,1,0,0,0,0,1,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,['aparencia'],1,"Amores pretos, novos, velhos, não são fáceis, eles são difíceis."
909534,"[['identidade', 'aparencia', 'habilidades', 'comportamentos'], []]",4,2,1,1,0,1,0,1,0,identidade,50.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,['identidade'],1,"Menina linda, dengosa."
910037,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,A mãe se senta na areia esperando ele vortar.
910531,"[['identidade', 'valores', 'comportamentos'], ['identidade', 'papel_social']]",5,2,2,0,1,0,1,1,0,identidade,100.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,['identidade'],1,"Dora,rainha cafusa de um maracatu."
910843,"[['identidade', 'papel_social', 'habilidades'], ['identidade', 'papel_social']]",5,2,2,0,2,1,0,0,0,identidade,100.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,"['identidade', 'papel_social']",2,Meu namorado é rei.
910958,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,De rei tão cruel!.
911114,"[['aparencia', 'habilidades', 'valores'], []]",3,2,0,1,0,1,1,0,0,aparencia,50.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,['aparencia'],1,Bento tinha bom peito | <- 2x.
912278,"[['outros'], ['aparencia', 'comportamentos']]",3,2,0,1,0,0,0,1,1,outros,50.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,['outros'],1,Respira menino moreno.
912280,"[['identidade', 'aparencia'], ['identidade']]",3,2,2,1,0,0,0,0,0,identidade,100.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Respira menino caboclo.
912585,"[['identidade', 'papel_social'], ['identidade']]",3,2,2,0,1,0,0,0,0,identidade,100.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,['identidade'],1,és a rainha eterna mulher.
91299,"[['identidade', 'valores'], ['valores']]",3,2,1,0,0,0,2,0,0,valores,100.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,['valores'],1,"Deus que ele é justo, mas o mundo não."
91346,"[['identidade'], ['identidade', 'habilidades', 'comportamentos']]",4,2,2,0,0,1,0,1,0,identidade,100.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,['identidade'],1,"Meu, ele é foda, eu sou fã desse cara
."
913779,"[['identidade', 'comportamentos'], ['identidade', 'comportamentos']]",4,2,2,0,0,0,0,2,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['identidade', 'comportamentos']",2,Ele foi prisioneiro.
913794,"[['comportamentos'], ['identidade']]",2,2,1,0,0,0,0,1,0,comportamentos,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,O homem ficou maluco.
91398,"[['outros'], ['identidade', 'habilidades']]",3,2,1,0,0,1,0,0,1,outros,50.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,['outros'],1,"Djonga é foda, eu sou fã desse cara
."
914506,"[['outros'], ['papel_social']]",2,2,0,0,1,0,0,0,1,outros,50.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,['outros'],1,Ele já foi um transporte do sertão para a cidade.
914742,"[['comportamentos'], ['identidade', 'comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,"Enquanto ela fala, ele fica mudo."
91491,"[['identidade', 'aparencia'], []]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Quem olha pensa que ela é princesinha.
914965,"[['identidade', 'comportamentos'], ['identidade', 'comportamentos']]",4,2,2,0,0,0,0,2,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['identidade', 'comportamentos']",2,A mulher fica nervosa e brava que nem pimenta.
914968,"[['identidade', 'habilidades', 'valores', 'comportamentos'], []]",4,2,1,0,0,1,1,1,0,identidade,50.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,['identidade'],1,Minha mulher é ciumenta e detesta bebedeira.
914970,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Ela fica enfezada pega tudo e arrebenta.
915037,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,Ela foi lobo e quem confia hoje é bobo.
915064,"[['identidade', 'comportamentos'], ['identidade', 'aparencia']]",4,2,2,1,0,0,0,1,0,identidade,100.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Sua mãe era menina, tão sapeca quanto eu."
91548,"[['comportamentos'], ['habilidades']]",2,2,0,0,0,1,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,['comportamentos'],1,Ela é boa na pista.
915742,"[['outros'], ['comportamentos']]",2,2,0,0,0,0,0,1,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,['outros'],1,"Amei, lutei para ter vitória e ela mesma me derrotou."
915809,"[['identidade', 'valores', 'comportamentos'], ['identidade']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,Se for moça esperta e ladina.
915815,"[['aparencia', 'comportamentos'], ['aparencia']]",3,2,0,2,0,0,0,1,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,Quando eu vejo uma moça bonita.
916339,"[['identidade'], ['comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Aquele homem estranho ao.
916343,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,O rapaz tão inocente a sua mala abriu.
916829,"[['identidade', 'comportamentos'], ['identidade', 'habilidades', 'valores', 'comportamentos']]",6,2,2,0,0,1,1,2,0,identidade,100.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,"['identidade', 'comportamentos']",2,A mulher difícil que me apresenta.
91686,"[[], ['identidade', 'aparencia']]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,A mina mais linda do bairro.
91696,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,(Mina maluca).
917439,"[['identidade'], ['identidade', 'valores', 'comportamentos']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,Moça tão pura com essência de menina.
917739,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,Ele ficou tão contente por ter aquele netinho.
91776,"[['aparencia'], ['identidade', 'aparencia']]",3,2,1,2,0,0,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,"Ela é perita no blefe, danada, me olhando nos olhos nem pisca."
917871,"[['identidade'], ['valores']]",2,2,1,0,0,0,1,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,['identidade'],1,"Aonde o homem é livre, prepara a terra e semeia."
91789,"[['identidade', 'habilidades', 'valores', 'comportamentos'], ['identidade', 'habilidades']]",6,2,2,0,0,2,1,1,0,identidade,100.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,"['identidade', 'habilidades']",2,"Ela é braba no que faz, exala sagacidade."
917982,"[['outros'], ['papel_social', 'habilidades']]",3,2,0,0,1,1,0,0,1,outros,50.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,['outros'],1,Nesse caso ele é o dono.
9180,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Ela só é gata de filtro.
918041,"[['identidade', 'aparencia'], []]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,uma musa internacional.
918114,"[['habilidades'], ['outros']]",2,2,0,0,0,1,0,0,1,habilidades,50.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,['habilidades'],1,E o coração de outro homem foi eleito.
918134,"[['identidade', 'outros'], ['comportamentos']]",3,2,1,0,0,0,0,1,1,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,['identidade'],1,Adão foi despedido.
918535,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Vieram me contar que aquele homem maldito.
918545,"[[], ['identidade', 'papel_social', 'valores']]",3,2,1,0,1,0,1,0,0,identidade,50.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,['identidade'],1,Na terra que eu nasci um homem é homem de verdade.
918620,"[['identidade', 'habilidades', 'valores', 'comportamentos'], ['identidade', 'papel_social']]",6,2,2,0,1,1,1,1,0,identidade,100.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,['identidade'],1,O homem quando é homem não perde seu valor.
918804,"[['outros'], []]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,Maria fui criada num convento.
921030,"[['identidade', 'aparencia', 'papel_social'], ['identidade', 'aparencia']]",5,2,2,2,1,0,0,0,0,identidade,100.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,"['identidade', 'aparencia']",2,Senhor é um velhinho muito pobre barba comprida.
921076,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Onde está aquele menino feliz.
921079,"[['identidade', 'papel_social', 'valores'], ['identidade', 'habilidades']]",5,2,2,0,1,1,1,0,0,identidade,100.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,['identidade'],1,Onde que foi aquele moço forte.
921138,"[['identidade', 'papel_social'], ['valores']]",3,2,1,0,1,0,1,0,0,identidade,50.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,['identidade'],1,"lá a mãe era senhora e o pai era sera senhor,."
921144,"[['identidade'], ['identidade', 'comportamentos']]",3,2,2,0,0,0,0,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"lá o homem era mais homem, mais humano e mais gentil,."
921341,"[[], ['identidade', 'aparencia']]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Você era uma menina feia.
921350,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Seu marido apaixonado cheio de amor e fé.
